no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,279.3707466,254.6761131,184.1818047,184.1764355,93.44749451,0,forward,0.729015971,-0.398835422,0,0,0,0,0,0,0
1,279.3301201,221.1550713,132.7008629,132.7009678,96.77355886,0,forward,4.772744387,2.043807488,0,0,0,0,0,0,0
1,262.1070671,222.2907829,127.6931953,127.6934338,95.72004676,0,forward,6.510677902,-4.2071936,1,354,306,496,480,0.87719202,1
1,258.2327461,262.8093815,137.5794411,137.5794697,92.34113097,1,forward,6.509930991,-2.540703347,0,0,0,0,0,0,0
1,279.204998,305.0250077,196.8344307,196.8252182,88.73645067,0,forward,3.496306559,-3.368206772,0,0,0,0,0,0,0
1,300.9410095,277.0069289,181.1361694,181.1305332,87.92096376,2,forward,-2.272457591,-8.111661525,0,0,0,0,0,0,1
1,278.861618,305.4296207,129.8038101,129.8036957,88.59950304,0,forward,4.605212156,6.756117628,0,0,0,0,0,0,0
1,269.9890327,222.5298786,129.0505028,129.0505886,97.07205892,0,forward,6.483992725,10.54021771,1,125,386,260,479,0.640814781,1
1,262.52882,225.3328228,123.5915947,123.591814,96.07517719,0,forward,6.480891089,12.41997925,1,97,295,231,480,0.857789755,1
1,248.2614708,121.5045071,157.2510338,157.251091,91.70994759,0,forward,6.47889532,-2.188719479,1,83,116,229,387,0.625859618,1
1,278.7846565,308.1720829,136.4731026,136.4730263,90.46489596,0,forward,6.749619785,10.44656258,0,0,0,0,0,0,0
1,283.7898064,299.8931599,177.7018166,177.6935005,87.86754012,1,forward,-1.286664814,-8.093216411,0,0,0,0,0,0,1
1,278.4012604,327.0481968,150.3718948,150.3718185,80.16843796,0,forward,1.559439867,8.231651279,0,0,0,0,0,0,0
1,331.1933136,282.0329189,153.7417984,153.741703,89.09318447,0,forward,6.443275947,-4.901216088,1,159,212,304,477,0.84348011,1
1,278.3741188,269.7893977,189.3994713,189.3951988,94.96641755,0,forward,-0.36556041,0.852858676,0,0,0,0,0,0,0
1,284.3995285,280.2669811,205.901413,205.8896828,75.89331269,1,forward,-6.127936317,-8.059330654,0,0,0,0,0,0,1
1,278.1834412,330.4785061,129.9654007,129.9653435,86.8075788,0,forward,-3.108335287,6.659658009,0,0,0,0,0,0,0
1,252.1789932,229.6254444,137.5281525,137.5280285,96.95237279,0,forward,6.420405214,6.182123635,1,237,362,367,480,0.790396094,1
1,278.0841446,319.0470886,129.7229004,129.7228718,90.65306783,0,forward,4.952188973,11.56832035,0,0,0,0,0,0,0
1,277.9597282,335.1748753,144.363575,144.3636703,84.47321057,0,forward,1.35238266,7.054429798,0,0,0,0,0,0,0
1,249.9860764,276.8199075,195.3546906,195.3446531,92.13246107,2,forward,6.398405904,-2.541757043,0,0,0,0,0,0,0
1,277.9168701,222.2528172,131.7570114,131.7571163,97.31391072,0,forward,3.408646844,6.910493749,0,0,0,0,0,0,0
1,277.5121307,210.0001431,138.9076996,138.9077568,95.56264281,0,forward,6.105058105,1.903959095,0,0,0,0,0,0,0
1,304.7642899,259.0259815,193.3665466,193.3589745,78.2056272,1,down,-10.48789531,-8.807264677,0,0,0,0,0,0,1
1,250.4806519,271.3540531,190.6020737,190.5922794,90.15794396,2,forward,6.366299959,-2.882911849,0,0,0,0,0,0,0
1,270.4093933,217.9765034,138.5291672,138.5292721,96.12526894,0,forward,6.355986491,0.861936027,1,82,390,221,480,0.778389275,1
1,265.3133202,220.2022362,129.5777702,129.578104,96.24012709,0,forward,6.341471337,10.01085233,1,133,308,252,480,0.889842749,1
1,270.1455116,221.7344284,124.149189,124.1492558,96.69153094,0,forward,6.333594542,7.415010131,1,189,379,312,479,0.841537595,1
1,277.4540138,334.3131638,152.856884,152.8569603,83.73689651,0,forward,0.549932066,8.717066255,0,0,0,0,0,0,0
1,277.3645782,249.9249172,144.2302704,144.2304325,86.39472127,0,forward,2.712614631,14.69468275,0,0,0,0,0,0,1
0,0,0,0,0,0,0,forward,6.33057082,0.651067026,0,0,0,0,0,0,1
1,272.7708626,219.9150467,134.4260979,134.4262791,96.73187137,0,forward,6.324745978,2.07224052,1,107,297,236,479,0.882032454,1
1,277.2866821,293.7490868,186.4915848,186.4801025,87.39817739,0,forward,0.070669736,-2.338901994,0,0,0,0,0,0,0
1,280.7512283,222.3926353,126.1061859,126.1063099,96.19787931,1,forward,6.304730899,8.062104036,0,0,0,0,0,0,0
1,284.4326401,259.0178871,198.7391663,198.7302303,82.9067111,1,down,-10.06845375,-6.032409844,0,0,0,0,0,0,1
1,285.0060844,278.7070775,193.0618858,193.0553913,86.73545122,2,forward,-0.358015148,-8.038897575,0,0,0,0,0,0,1
1,277.0573616,282.1408772,196.5376854,196.5280151,92.86563993,0,forward,1.027535732,-2.260086752,0,0,0,0,0,0,0
1,277.0521927,296.0886169,199.5918274,199.5802975,87.14471459,0,forward,2.283800909,-3.505001841,0,0,0,0,0,0,0
1,306.8169403,278.4988403,165.3523636,165.352335,91.59460068,0,forward,6.286604681,4.261808816,1,163,137,327,409,0.925201118,1
1,268.3750343,218.2258987,128.569622,128.5697079,95.39974928,1,forward,6.282960026,8.658547168,1,332,323,460,450,0.776773214,1
1,276.9051361,267.0847607,159.0798187,159.079628,92.37940311,0,forward,10.08921067,-0.681625281,0,0,0,0,0,0,0
1,266.2022018,307.7268636,158.0971527,158.0971098,76.63508058,1,forward,6.271951967,-3.315519888,0,0,0,0,0,0,0
1,259.8318863,290.6207705,170.9762573,170.9712839,79.38064337,1,forward,6.25651617,-1.034989665,0,0,0,0,0,0,0
1,270.5606461,306.5849877,164.2469788,164.2440319,86.62477136,1,forward,6.231248769,-0.770918384,0,0,0,0,0,0,0
1,276.709938,280.486021,120.635643,120.6355476,90.95054269,0,forward,12.94473701,-6.954823977,0,0,0,0,0,0,0
1,277.7087784,220.6165123,128.3633423,128.3634281,96.07412219,1,forward,6.219911801,8.185430083,0,0,0,0,0,0,0
1,245.8451653,224.6146488,143.6997032,143.6996269,94.52863336,0,forward,6.219615365,3.552808012,1,208,335,339,480,0.892040789,1
1,276.4634705,327.5278187,147.206955,147.206955,80.00347018,0,forward,3.340818465,5.911426781,0,0,0,0,0,0,0
1,234.3416023,222.2145081,145.8084297,145.8084011,95.60209513,0,forward,6.188260486,3.349183285,1,217,351,337,479,0.786077917,1
1,274.0159416,224.005537,126.8725014,126.8725777,96.59843445,0,forward,6.180332407,7.655906792,1,194,384,315,480,0.831775725,1
1,272.8320503,215.6108379,139.7365761,139.736681,95.98577023,0,forward,6.172522148,-1.925117269,1,88,385,225,480,0.771322668,1
1,276.4450455,197.2311687,130.8485794,130.848856,95.14942169,0,forward,14.36156626,2.267907327,0,0,0,0,0,0,0
1,252.338562,226.5982533,138.9396286,138.9395142,96.27890587,0,forward,6.148929413,5.35517865,1,239,330,371,479,0.873653352,1
1,276.4323807,207.0242786,124.434166,124.4342709,95.97193003,0,forward,11.22416206,2.51701638,0,0,0,0,0,0,0
1,270.0532913,216.2347126,136.2127304,136.2128735,96.43347263,0,forward,6.129168384,0.234903758,1,81,389,220,480,0.782885849,1
1,276.1916924,316.2535,144.9855995,144.9855423,87.7284646,0,forward,7.343895467,5.260869052,0,0,0,0,0,0,0
1,276.0987091,293.823154,192.4087524,192.398386,89.37414289,0,forward,3.107907472,-3.577054405,0,0,0,0,0,0,0
1,306.0738754,273.3654809,189.2603302,189.2517471,85.05491018,2,left,-2.457448253,-18.2571339,0,0,0,0,0,0,1
1,306.1186981,274.6971202,189.2731857,189.2638493,81.70443773,2,left,-5.941289195,-15.91960689,0,0,0,0,0,0,1
1,276.0778999,327.5495625,134.0456581,134.0457916,85.62275767,0,forward,-0.606864498,8.878785777,0,0,0,0,0,0,0
1,259.6962357,220.3974891,189.9780273,189.9705505,80.17439246,2,down,-15,10,0,0,0,0,0,0,1
1,276.0665894,328.1390762,139.4276047,139.4275188,87.06750274,0,forward,-0.795858027,6.382923145,0,0,0,0,0,0,0
1,243.2049751,289.7903824,124.7605324,124.7607708,95.05550265,1,forward,6.097504993,6.857044995,0,0,0,0,0,0,0
1,265.8288765,303.8469756,187.3453331,187.3402691,91.25115275,2,forward,6.075777514,-1.346667394,0,0,0,0,0,0,0
1,312.3270416,226.1391735,117.5299835,117.5303078,96.04427814,0,forward,6.075106714,4.174572484,1,276,329,386,477,0.869261801,1
1,271.4222527,222.6315022,130.2081871,130.2082729,96.47836089,0,forward,6.067608015,-4.411193052,1,336,318,474,463,0.724239111,1
1,276.1171913,218.5555744,130.3167534,130.3168774,95.64758539,1,forward,6.060879929,9.122585159,1,282,447,406,478,0.614068508,1
1,305.1885796,223.0286694,126.7352867,126.7355061,94.96685266,0,forward,6.052701583,5.147910783,1,287,315,397,466,0.896564245,1
1,260.6660271,249.5176578,128.6236382,128.6238384,90.01065493,1,forward,6.051364137,-2.696012536,0,0,0,0,0,0,0
1,276.0190392,237.5096512,149.8234749,149.8236465,92.34085679,0,forward,5.684777105,13.05546789,0,0,0,0,0,0,1
1,275.9915543,353.5223007,139.0742874,139.0741539,84.98905897,0,forward,-3.78970509,3.390884399,0,0,0,0,0,0,0
1,202.3449707,204.075675,133.1895447,133.1897593,90.96560478,1,forward,6.042296443,13.75540717,0,0,0,0,0,0,1
1,251.6081238,258.5534358,191.1226273,191.110239,82.19820857,1,forward,6.040472533,0.16132926,0,0,0,0,0,0,0
1,275.9702492,271.4867878,161.4474678,161.4472961,93.99133325,0,forward,7.796763304,10.57247064,0,0,0,0,0,0,0
1,275.7839394,327.4369812,126.9849586,126.98493,90.09077549,0,forward,-0.212810426,8.298843724,0,0,0,0,0,0,0
1,271.8863869,306.6013456,154.7436714,154.7435188,84.2643261,1,forward,6.0027397,-1.573354237,0,0,0,0,0,0,0
1,275.7073212,324.0670395,144.4591522,144.4590282,86.29416227,0,forward,3.241547024,8.279530148,0,0,0,0,0,0,0
1,276.8206596,224.5177746,116.1831474,116.1832523,92.16837883,2,forward,5.98827568,5.687636898,1,240,310,347,422,0.860180378,1
1,275.6146622,205.6953335,142.3417664,142.341814,94.88152266,0,forward,13.09050032,-8.493826492,0,0,0,0,0,0,0
1,247.4755859,288.4651148,174.1975784,174.1930103,90.95202684,1,forward,5.976881187,-1.648146424,0,0,0,0,0,0,0
1,239.5079613,225.7878399,147.2898293,147.2898102,95.72277665,0,forward,5.96742567,4.627169568,1,225,375,355,479,0.838604927,1
1,275.4888344,251.4112592,188.4874535,188.4813023,92.34986305,0,forward,0.850015957,-2.49371177,0,0,0,0,0,0,0
1,212.0591164,228.6483932,153.9323997,153.9324188,87.60880828,1,forward,5.95455485,7.515727781,0,0,0,0,0,0,0
1,272.5545502,311.5457583,159.2462158,159.2462111,83.0616653,1,forward,5.94662105,-2.305808869,0,0,0,0,0,0,0
1,275.4413605,205.0207615,125.4666901,125.4667854,95.31303644,0,forward,8.899604813,3.850179079,0,0,0,0,0,0,0
1,242.9599953,226.4584637,145.7851601,145.7850838,95.91706395,0,forward,5.936628873,5.42762461,1,226,375,354,480,0.824538589,1
1,258.3099556,216.1820126,131.4512062,131.4514732,93.83754134,1,forward,5.934823458,7.084000881,1,144,425,261,479,0.733329535,1
1,244.6617508,224.2797089,140.0464249,140.0464725,95.91742754,0,forward,5.93392842,2.902863564,1,204,339,340,480,0.826320589,1
1,253.0909729,275.8226979,199.1138077,199.1018343,89.33428526,2,forward,5.926803879,-2.409683233,0,0,0,0,0,0,0
1,275.3520966,316.2886906,144.2740631,144.2740631,89.49093223,0,forward,3.564576305,5.203370723,0,0,0,0,0,0,0
1,275.3516006,236.9263744,128.758316,128.7583923,84.93621349,0,forward,11.29049796,14.5996939,0,0,0,0,0,0,1
1,275.3033066,238.3996868,151.3047791,151.3049698,93.52957606,0,forward,5.567675171,13.22400057,0,0,0,0,0,0,1
1,270.2035904,217.4432659,139.4439697,139.4440269,97.13075161,0,forward,5.916591569,1.871557471,1,85,393,219,480,0.717915356,1
1,275.2013969,270.8968449,162.3560143,162.3558426,94.27072406,0,forward,7.930719095,10.67874322,0,0,0,0,0,0,0
1,249.9860001,248.2496739,149.7194672,149.7197342,92.42071509,2,forward,5.898275409,-3.141713193,0,0,0,0,0,0,0
1,275.1327515,199.5554638,132.4226761,132.422905,94.21856999,0,forward,13.8764148,1.515228184,0,0,0,0,0,0,0
1,242.5011253,276.6390896,123.9920616,123.9918137,97.29533195,0,forward,5.864722007,12.25984725,1,231,423,329,479,0.834797859,1
1,275.0608444,270.5516911,162.2335434,162.2333336,94.26243305,0,forward,7.212389515,10.66062106,0,0,0,0,0,0,0
1,275.0479507,204.5901489,126.256752,126.2568283,95.12518644,0,forward,10.80469873,3.69033558,0,0,0,0,0,0,0
1,293.2279968,281.6658497,154.4042587,154.4042587,92.76093841,1,forward,5.838327717,11.85028583,0,0,0,0,0,0,0
1,274.8540878,305.6907177,101.2646103,101.2648773,92.29423404,0,forward,-3.779702821,6.571670956,0,0,0,0,0,0,0
1,266.2680054,270.2054024,133.0286026,133.0285549,93.02610755,1,forward,5.808453433,-2.974692701,0,0,0,0,0,0,0
1,274.755249,211.6189098,138.9864349,138.9864063,95.57605386,0,forward,6.214978753,4.205088663,0,0,0,0,0,0,0
1,243.7787819,209.031601,128.371067,128.3713531,94.04241443,2,forward,5.798198079,9.803276266,0,0,0,0,0,0,0
1,274.6655655,191.431334,162.6192093,162.6191998,89.36623335,0,forward,7.719153659,-2.404239546,0,0,0,0,0,0,0
1,223.413887,275.0264549,194.0393066,194.0275383,79.95640635,2,forward,5.781210702,-2.349423824,0,0,0,0,0,0,0
1,276.7982674,220.9273624,131.1115074,131.1116695,95.80521584,0,forward,5.777304534,10.61881538,1,100,354,238,480,0.809434354,1
1,274.5646667,290.7524705,189.5668411,189.5555305,91.13613367,0,forward,2.893224848,-2.751128552,0,0,0,0,0,0,0
1,248.0091476,235.5425763,136.1968994,136.1969662,89.0897572,2,forward,5.775661559,-2.312666185,0,0,0,0,0,0,0
1,269.0839195,222.9180336,125.6890678,125.6893444,97.02183604,0,forward,5.768091655,7.624693682,1,183,382,302,480,0.833025813,1
1,274.5466995,205.9465885,145.184288,145.1843548,94.24715042,0,forward,5.520777103,0.194686084,0,0,0,0,0,0,0
1,274.4734955,132.7987576,163.7647629,163.7646389,94.6988523,0,forward,0.388104845,-3.656433759,0,0,0,0,0,0,0
1,228.2032204,166.7595291,148.598156,148.5981846,95.40843368,1,forward,5.738838847,10.04625707,1,104,179,232,351,0.774318218,1
1,243.3224678,225.4553318,145.9383202,145.9382629,95.12175918,0,forward,5.726035177,4.654580172,1,224,371,353,480,0.832822144,1
1,274.4137955,314.898119,147.4941635,147.4940872,85.77035069,0,forward,4.388125814,4.677536673,0,0,0,0,0,0,0
1,262.3659325,221.0505867,131.588459,131.5886593,95.98236084,0,forward,5.716270898,-4.257719435,1,352,315,501,480,0.810473323,1
1,249.359951,282.425977,147.8780556,147.878108,81.86940551,1,forward,5.713125675,-1.307174616,0,0,0,0,0,0,0
1,239.539566,273.2641125,125.4970551,125.496912,96.48801088,0,forward,5.709820947,12.60608228,1,235,426,338,479,0.782750964,1
1,249.2445755,311.3574886,129.8676682,129.8675537,83.95715952,0,forward,5.708332717,8.035638929,1,242,360,339,479,0.73928082,1
0,0,0,0,0,0,0,forward,5.702604094,0.437654239,0,0,0,0,0,0,1
1,274.4135284,231.0908532,165.163002,165.1597309,86.16830111,0,forward,-3.660344636,1.395825092,0,0,0,0,0,0,0
1,246.5478516,228.140974,143.7971115,143.7970734,96.33232355,0,forward,5.674589317,4.819153004,1,228,375,354,480,0.845704854,1
1,274.4042587,312.6421952,159.6222687,159.6222496,86.94608808,0,forward,5.249421429,-1.216052099,0,0,0,0,0,0,0
1,260.8497047,215.6491184,136.9600487,136.9602871,96.37258649,1,forward,5.658218926,8.424879532,1,139,436,252,479,0.658872187,1
1,254.9161911,278.7106395,188.6260223,188.6175442,92.42669344,2,forward,5.64369853,-2.963536214,0,0,0,0,0,0,0
1,261.6936874,220.1356316,133.2822418,133.2824993,96.51376605,0,forward,5.640486302,7.897546714,1,168,371,293,480,0.748190463,1
1,274.3925285,324.3283939,139.3371391,139.3370247,85.53261757,0,forward,0.129203955,8.510022803,0,0,0,0,0,0,0
1,257.4268532,251.5657044,139.1846275,139.1846752,89.39504027,1,forward,5.615603713,-1.582814008,0,0,0,0,0,0,0
1,274.0649605,308.4518051,102.8046608,102.8049374,89.92650509,0,forward,-4.302431838,7.680473777,0,0,0,0,0,0,0
1,268.1025314,314.1683626,176.5634918,176.5582037,88.48586679,1,forward,5.591093315,-1.155069239,0,0,0,0,0,0,0
1,243.5638428,225.3882122,150.1948929,150.1950073,95.88752389,0,forward,5.581842572,4.392873333,1,221,375,354,480,0.80637902,1
1,234.3793869,221.634779,144.0804672,144.0803719,95.4901576,0,forward,5.580717875,2.529846653,1,219,349,340,480,0.860399902,1
1,254.0039825,226.3107777,142.3505402,142.3504543,97.43458033,0,forward,5.577771907,4.206255717,1,242,364,369,480,0.830533564,1
1,272.3919868,316.5943229,156.289463,156.2895584,72.78439403,1,forward,5.575202672,-1.743129739,1,471,81,638,370,0.90058583,1
1,251.8727303,314.4787216,117.8401375,117.8400135,90.22455215,0,forward,5.568740388,7.269191617,1,235,374,337,479,0.669232011,1
1,249.4812012,225.0647449,139.0984726,139.0982723,94.62571144,0,forward,5.568179404,4.123009551,1,208,333,337,479,0.88648814,1
1,274.0280724,197.0832825,129.0993309,129.0995407,94.51936483,0,forward,14.81023601,3.874639681,0,0,0,0,0,0,0
1,273.7636185,302.8078365,101.8895721,101.8898392,91.52736068,0,forward,-1.385387189,6.708292937,0,0,0,0,0,0,0
1,258.4863472,252.2576141,150.6772423,150.6772327,92.95132756,1,forward,5.544104991,-3.710636882,0,0,0,0,0,0,0
1,258.3753014,218.9501667,129.5046806,129.5048046,93.55984926,0,forward,5.538257636,-5.352072222,1,418,330,542,474,0.656071484,1
1,273.6567688,270.7727337,162.676239,162.6760483,94.40769553,0,forward,7.434767746,10.73766025,0,0,0,0,0,0,0
1,273.5202408,319.6648121,123.5640717,123.5638046,93.08540225,0,forward,3.831573435,10.16695576,0,0,0,0,0,0,0
1,253.81073,238.2452274,158.8070679,158.8068008,92.6659584,0,forward,-1.438411077,-7.952931955,0,0,0,0,0,0,0
1,273.3208275,216.6230679,141.2119102,141.2120247,96.64426446,0,forward,4.31426734,6.770724246,0,0,0,0,0,0,0
1,256.524353,241.788168,136.8002701,136.8004704,96.39663696,1,forward,5.485462197,5.640456079,0,0,0,0,0,0,0
1,232.5561142,229.3435764,154.6495819,154.6496487,95.34071088,1,forward,5.477023757,2.285646219,0,0,0,0,0,0,0
1,259.0509415,254.6057201,140.7628632,140.7628727,90.01550674,2,forward,5.460180982,-4.505643403,0,0,0,0,0,0,0
0,0,0,0,0,0,0,forward,5.458539196,0.621125243,0,0,0,0,0,0,1
1,268.8897324,314.4674445,159.1080856,159.1079807,63.23099136,1,forward,5.452349842,-0.543580974,0,0,0,0,0,0,0
1,256.3453674,238.8779711,127.3435211,127.3435593,87.30806708,2,forward,5.450818871,-3.185465586,0,0,0,0,0,0,0
1,273.3176231,208.1245708,141.6919518,141.6921043,94.75818872,0,forward,8.089798096,1.524760447,0,0,0,0,0,0,0
1,275.2693748,220.4661083,131.0647774,131.0649204,96.66503072,0,forward,5.445749754,1.864347863,1,108,295,236,480,0.904644907,1
1,245.3951073,267.1993137,195.762043,195.7513905,91.38807058,2,forward,5.440061176,-3.013277448,0,0,0,0,0,0,0
1,241.1431503,227.7911854,156.5195084,156.519413,96.73448801,1,forward,5.428528408,3.801905663,0,0,0,0,0,0,0
1,273.2830811,344.6545315,134.5796204,134.5795441,88.10533881,0,forward,-3.296113682,5.046047206,0,0,0,0,0,0,0
1,273.2250214,269.5534515,162.8198242,162.819643,94.01343465,0,forward,7.109819316,11.67625338,0,0,0,0,0,0,0
1,262.2951889,242.0095634,124.7930145,124.7931576,86.89053059,2,forward,5.421722939,-2.511355953,0,0,0,0,0,0,0
1,272.9762077,316.563406,150.4913521,150.4914665,88.27698827,0,forward,7.076301534,6.319534057,0,0,0,0,0,0,0
1,272.9110718,268.3373737,164.3125534,164.3123817,94.04452443,0,forward,6.498684533,10.74343165,0,0,0,0,0,0,0
1,272.807579,300.7506466,157.4235153,157.423439,94.22883391,0,forward,-3.660711013,8.629464749,0,0,0,0,0,0,0
1,205.216465,248.0647659,173.3642769,173.3598232,94.07407641,0,forward,5.391471129,7.581553636,1,31,273,153,478,0.886583567,1
1,272.4776459,316.5383327,172.2254181,172.2209787,87.25454211,1,forward,5.377785738,-1.337705004,0,0,0,0,0,0,0
1,302.6552773,296.0346485,196.1076164,196.0982609,87.25919127,2,left,5.8869,-13.5716,0,0,0,0,0,0,1
1,296.235199,294.1669441,199.3148804,199.3060398,89.99848962,2,left,3.568722422,-15.22655443,0,0,0,0,0,0,1
1,287.4112129,285.0009084,196.1879158,196.1771679,90.16981721,2,left,3.291162909,-14.571654,0,0,0,0,0,0,1
1,257.0910072,287.4944901,186.8457603,186.8373299,80.61199188,2,forward,5.368395489,-1.840162449,0,0,0,0,0,0,0
1,249.5965195,274.1676784,198.3633804,198.3530045,86.23344302,2,forward,5.368297242,-2.382076739,0,0,0,0,0,0,0
1,272.6887894,221.2778664,132.6654434,132.6654911,97.04091549,0,forward,5.015077165,4.68591311,0,0,0,0,0,0,0
1,263.6678696,241.1670399,124.5964813,124.5966053,92.12350845,2,forward,5.36709556,-4.539690433,0,0,0,0,0,0,0
1,268.5851097,310.2686691,116.2161827,116.2164402,81.74756169,1,forward,5.366716365,10.64176388,0,0,0,0,0,0,0
1,252.798481,234.0271163,127.3998451,127.3998642,91.39555693,2,forward,5.361011503,-1.531932086,0,0,0,0,0,0,0
1,261.7719841,252.3812842,169.9383736,169.9339485,81.11024499,2,forward,5.349884423,-2.502158969,0,0,0,0,0,0,0
1,250.9476662,245.2532649,135.3972435,135.3973103,87.41175532,1,forward,5.34674649,-2.604041414,0,0,0,0,0,0,0
1,251.5958786,276.9129562,191.6478729,191.6385841,92.5927937,2,forward,5.34189238,-0.986248191,0,0,0,0,0,0,0
1,230.112896,194.2853451,112.3744392,112.3744297,87.84649968,1,forward,5.33489827,0.193880132,0,0,0,0,0,0,0
1,264.0465546,290.4102481,199.2049408,199.1924572,87.85198927,1,forward,5.32055158,-6.222983774,0,0,0,0,0,0,0
1,312.2299576,286.7319489,155.9915543,155.991354,90.9353435,0,forward,5.313682758,8.80536939,1,76,305,258,480,0.607855141,1
1,279.5705605,220.1012993,129.0415764,129.0417767,96.78662419,1,forward,5.310440074,7.385762897,0,0,0,0,0,0,0
1,272.413044,307.7241039,103.9155769,103.9157295,89.19591308,0,forward,-3.34316337,6.999334178,0,0,0,0,0,0,0
1,272.345295,312.3560393,154.9271584,154.9271107,83.76632929,0,forward,5.428264442,-0.790433117,0,0,0,0,0,0,0
